ID,state,name,latitude,longitude,elev
US10doug002,NE,OMAHA 13.5 WSW,41.199,-96.1841,362.1
US10doug005,NE,OMAHA 12.6 W,41.2582,-96.1784,356
US10doug006,NE,OMAHA 2.9 W,41.2658,-95.9927,366.1
US10doug007,NE,OMAHA 11.7 W,41.2811,-96.1593,366.1
US10doug009,NE,OMAHA 11.9 WSW,41.1977,-96.152,356
US10doug012,NE,WATERLOO 2.3 W,41.289,-96.331,340.2
US10doug013,NE,OMAHA 5.7 NNW,41.3337,-95.9828,363
US10doug014,NE,OMAHA 11.2 WSW,41.2166,-96.1456,327.1
US10doug015,NE,OMAHA 4.6 NNW,41.32,-95.975,363
US10doug018,NE,OMAHA 4.3 WNW,41.2924,-96.0062,373.1
US10doug019,NE,OMAHA 8.2 WSW,41.1977,-96.0737,360.9
US10doug020,NE,OMAHA 5.2 WNW,41.2903,-96.0279,346.9
US10doug021,NE,ELKHORN 2.8 N,41.2964,-96.2471,369.1
US10doug022,NE,OMAHA 14.2 SW,41.114,-96.1323,345.9
US10doug024,NE,OMAHA 6.7 WNW,41.2844,-96.1014,0
US10doug025,NE,BENNINGTON 0.1 ESE,41.3639,-96.1558,0
US10doug029,NE,OMAHA 12.8 W,41.2523,-96.1839,349.9
US10doug031,NE,ELKHORN 0.9 E,41.2585,-96.2296,366.1
US10doug033,NE,OMAHA 12.0 W,41.294,-96.1629,0
US10doug035,NE,OMAHA 9.3 W,41.269,-96.116,0
US10doug036,NE,OMAHA 11.2 WNW,41.3114,-96.1412,0
US10doug046,NE,OMAHA 6.0 WNW,41.3003,-96.0398,0
US10doug051,NE,BENNINGTON 3.0 W,41.3553,-96.2138,0
US10doug052,NE,WATERLOO 3.2 SW,41.2538,-96.3304,0
US10doug053,NE,OMAHA 12.2 W,41.2499,-96.1714,0
US10doug054,NE,OMAHA 13.1 WNW,41.3121,-96.1779,0
US10doug055,NE,VALLEY 4.3 NW,41.3661,-96.3878,0
US10doug057,NE,OMAHA 9.5 WSW,41.2042,-96.1052,0
US10doug059,NE,OMAHA 13.2 WSW,41.206,-96.1812,0
US10doug060,NE,OMAHA 2.6 WNW,41.2687,-95.9869,0
US10doug064,NE,VALLEY 1.8 NW,41.3348,-96.366,0
US10dund001,NE,BENKELMAN 0.3 NNW,40.0535,-101.5336,919
US10dund002,NE,MAX 0.2 W,40.1135,-101.4065,0
US10dund003,NE,BENKELMAN 10.4 E,40.0194,-101.3384,922
US10dund004,NE,PARKS 8.7 NNE,40.1626,-101.6806,1015.9
US10dund005,NE,MAX 4.4 NNE,40.1765,-101.39,961.9
US10dund006,NE,MAX 6.7 NNE,40.2061,-101.3638,964.1
US10dund007,NE,BENKELMAN 12.2 NNW,40.2213,-101.5863,988.2
US10dund008,NE,HAIGLER 21.1 NNE,40.3158,-101.8781,1058
US10dund009,NE,PARKS 16.4 N,40.2787,-101.6933,1022
US10dund010,NE,PARKS 6.0 NW,40.1177,-101.7821,994
US10dund011,NE,MAX 4.6 WNW,40.1548,-101.4734,929
US10dund013,NE,WAUNETA 8.9 S,40.2894,-101.3616,990.9
US10dund014,NE,BENKELMAN 3.7 WNW,40.0757,-101.5947,979.9
US10dund015,NE,WAUNETA 6.5 S,40.3361,-101.4339,1001
US10dund016,NE,WAUNETA 10.0 SW,40.3219,-101.5138,1024.1
US10dund017,NE,HAIGLER 9.5 NNE,40.139,-101.8625,1047.9
US10dund018,NE,WAUNETA 5.9 SSE,40.3343,-101.3468,983.9
US10dund019,NE,BENKELMAN 4.9 NW,40.1078,-101.5849,986
US10dund020,NE,WAUNETA 5.8 S,40.3347,-101.3795,992.1
US10dund022,NE,PARKS 13.8 N,40.2415,-101.7007,1032.1
US10dund023,NE,PARKS 5.4 N,40.12,-101.7334,0
US10fill001,NE,FAIRMONT 1.5 E,40.6386,-97.556,497.1
US10fill002,NE,FAIRMONT 0.2 SSE,40.634,-97.5841,501.1
US10fill003,NE,SHICKLEY 2.7 S,40.3785,-97.73,505.1
US10fill005,NE,GENEVA 4.1 W,40.5402,-97.672,498
US10fill006,NE,TOBIAS 2.1 WSW,40.4067,-97.3739,479.1
US10fill007,NE,OHIOWA 5.0 SW,40.3509,-97.5014,481
US10fill008,NE,GENEVA 0.5 SSW,40.5195,-97.5985,0
US10fill010,NE,FAIRMONT 3.6 ENE,40.6539,-97.5199,490.1
US10fill011,NE,GRAFTON 3.2 SSE,40.5866,-97.6917,509.9
US10fill012,NE,SHICKLEY 5.1 NNW,40.4886,-97.7485,510.8
US10fill014,NE,MILLIGAN 3.5 NW,40.5357,-97.4347,0
US10fill015,NE,GENEVA 0.1 W,40.527,-97.5982,0
US10fill019,NE,OHIOWA 2.2 NW,40.4362,-97.483,0
US10fran001,NE,RIVERTON 3.2 WSW,40.0747,-98.8176,543.2
US10fran002,NE,HILDRETH 4.5 SSE,40.2732,-99.0295,666
US10fran003,NE,UPLAND 2.3 SSW,40.288,-98.9208,647.1
US10fran004,NE,FRANKLIN 0.3 WNW,40.098,-98.9572,576.1
US10fran005,NE,NAPONEE 0.1 NNE,40.0781,-99.1414,588.9
US10fran006,NE,HILDRETH 6.1 SW,40.2623,-99.1075,679.1
US10fran007,NE,WILCOX 6.1 S,40.2776,-99.1562,677.9
US10fran008,NE,FRANKLIN 0.9 NE,40.1071,-98.9437,584
US10fran009,NE,UPLAND 5.4 SSE,40.2478,-98.8561,648
US10fran013,NE,NAPONEE 1.5 SW,40.0576,-99.1572,581.9
US10fran014,NE,HILDRETH 0.1 ESE,40.3363,-99.0419,0
US10fran015,NE,FRANKLIN 1.5 ENE,40.0999,-98.9228,0
US10fron002,NE,CURTIS 6.5 SE,40.5556,-100.4389,808.9
US10fron003,NE,INDIANOLA 9.5 N,40.3726,-100.4113,815
US10fron004,NE,CURTIS 0.6 W,40.6295,-100.5277,783.9
US10fron005,NE,BARTLEY 8.5 NNW,40.3652,-100.3659,764.1
US10fron007,NE,MAYWOOD 0.1 NNW,40.6595,-100.6237,819.9
US10fron008,NE,CURTIS 0.1 S,40.631,-100.5159,790
US10fron009,NE,EUSTIS 3.2 SSW,40.6199,-100.0473,790
US10fron010,NE,EUSTIS 4.1 WNW,40.6901,-100.0995,844.9
US10fron011,NE,EUSTIS 7.9 SW,40.57,-100.1177,787.9
US10fron012,NE,BARTLEY 11.2 NNW,40.4063,-100.3632,823.9
US10fron014,NE,MCCOOK 13.9 N,40.4028,-100.6412,844
US10fron015,NE,MAYWOOD 10.4 S,40.5081,-100.6456,880
US10fron016,NE,EUSTIS 7.8 SSW,40.5523,-100.0582,776
US10fron017,NE,CAMBRIDGE 7.3 N,40.3882,-100.1712,762.9
US10fron018,NE,FARNAM 11.9 SSW,40.5422,-100.2858,0
US10fron019,NE,CURTIS 8.8 S,40.5021,-100.5022,0
US10furn001,NE,CAMBRIDGE 1.5 NNE,40.3021,-100.1547,712
US10furn002,NE,OXFORD 3.6 NW,40.2928,-99.6693,677.9
US10furn003,NE,EDISON 6.7 SSW,40.1823,-99.8051,676
US10furn004,NE,BEAVER CITY 6.0 S,40.0502,-99.8189,661.1
US10furn005,NE,ARAPAHOE 4.2 W,40.3073,-99.982,673
US10furn006,NE,WILSONVILLE 9.1 SE,40.0096,-99.9996,691.9
US10furn007,NE,STAMFORD 5.7 SW,40.0732,-99.6668,659
US10furn008,NE,BEAVER CITY 4.7 SW,40.0887,-99.892,712.9
US10furn009,NE,HOLBROOK 6.0 S,40.2179,-100.0153,0
US10furn010,NE,BEAVER CITY 3.4 W,40.1478,-99.8943,705.9
US10furn014,NE,BEAVER CITY 0.4 SE,40.133,-99.8238,665.1
US10furn015,NE,ARAPAHOE 4.8 SW,40.2463,-99.9516,719.9
US10furn018,NE,OXFORD 0.2 WNW,40.2499,-99.6375,640.1
US10furn019,NE,OXFORD 5.3 W,40.2596,-99.7367,643.1
US10furn020,NE,WILSONVILLE 0.3 ENE,40.1145,-100.1042,719.9
US10furn022,NE,ARAPAHOE 0.4 NW,40.3083,-99.9056,0
US10furn024,NE,CAMBRIDGE 5.1 SE,40.2215,-100.1086,744.9
US10furn025,NE,CAMBRIDGE 0.7 WNW,40.2854,-100.179,0
US10furn031,NE,WILSONVILLE 6.6 SE,40.0451,-100.0164,0
US10gage002,NE,BEATRICE 1.0 NE,40.2799,-96.7359,406
US10gage003,NE,BARNESTON 0.3 N,40.0525,-96.5774,367
US10gage004,NE,BEATRICE 7.2 WNW,40.3063,-96.875,408.1
US10gage007,NE,ODELL 4.3 WSW,40.0305,-96.8817,433.1
US10gage008,NE,PICKRELL 2.8 ESE,40.3642,-96.6782,417.9
US10gage009,NE,WYMORE 8.1 SSW,40.0086,-96.7029,396.8
US10gage012,NE,CORTLAND 0.3 SSE,40.5008,-96.7049,444.1
US10gage013,NE,FILLEY 0.4 NNW,40.2911,-96.5367,430.1
US10gage015,NE,BLUE SPRINGS 1.7 ESE,40.1312,-96.6284,404.2
US10gage017,NE,BEATRICE 8.8 ESE,40.2143,-96.5954,427.9
US10gage018,NE,LIBERTY 3.1 SW,40.0445,-96.5112,406
US10gage020,NE,DEWITT 1.4 SE,40.377,-96.9086,395.9
US10gage021,NE,WILBER 6.9 E,40.4678,-96.829,424.9
US10gage022,NE,DILLER 3.0 E,40.118,-96.879,410
US10gage023,NE,ODELL 2.7 ENE,40.0731,-96.7611,395
US10gage025,NE,FIRTH 2.2 SSE,40.5039,-96.5896,413
US10gage026,NE,ADAMS 0.4 S,40.453,-96.5099,398.1
US10gage035,NE,BEATRICE 1.7 E,40.267,-96.7144,0
US10gage044,NE,ADAMS 2.3 NNW,40.4914,-96.5204,0
US10gard002,NE,OSHKOSH 5.2 W,41.4093,-102.4439,1042.1
US10gard003,NE,OSHKOSH 10.9 WSW,41.3342,-102.5328,1178.1
US10gard004,NE,OSHKOSH 0.5 N,41.4114,-102.346,0
US10gard007,NE,LAKESIDE 39.9 S,41.8016,-102.5544,1171
US10gard008,NE,LODGEPOLE 8.5 NE,41.2437,-102.5323,1193
US10gard009,NE,LEWELLEN 2.2 E,41.3366,-102.1023,1015.9
US10gard010,NE,LAKESIDE 5.8 SSE,41.9762,-102.3879,1183.8
US10gard011,NE,OSHKOSH 0.1 SSE,41.4039,-102.3447,1035.1
US10gard016,NE,CHAPPELL 10.3 NNE,41.2373,-102.4249,0
US10gard019,NE,LEWELLEN 4.3 NNW,41.388,-102.179,0
US10garf001,NE,BURWELL 1.6 ENE,41.7952,-99.1076,676
US10garf002,NE,BURWELL 20.1 NE,42.022,-98.9171,0
US10garf003,NE,BURWELL 5.8 NNE,41.8614,-99.0989,744.9
US10garf004,NE,BURWELL 20.4 NNE,42.058,-98.9925,691
US10garf005,NE,BURWELL 20.1 NE,42.0123,-98.899,676
US10garf006,NE,BURWELL 0.3 NNE,41.7862,-99.1309,651.1
US10garf007,NE,BURWELL 7.2 ESE,41.7223,-99.02,0
US10garf009,NE,BURWELL 2.1 SSW,41.7533,-99.1485,0
US10garf010,NE,BURWELL 4.3 NW,41.8256,-99.1867,0
US10garf011,NE,BURWELL 12.9 N,41.9688,-99.1466,0
US10gosp001,NE,BERTRAND 9.2 SSW,40.3974,-99.6763,719.9
US10gosp002,NE,ARAPAHOE 9.8 NNE,40.4379,-99.8351,741
US10gosp003,NE,ELWOOD 23.0 SE,40.34,-99.5716,0
US10gosp004,NE,ARAPAHOE 6.9 NW,40.3873,-99.973,705.9
US10gosp006,NE,BERTRAND 8.3 SSW,40.4087,-99.6633,0
US10gran003,NE,WHITMAN 16.1 SSE,41.8177,-101.4405,1096.1
US10gran004,NE,ASHBY 6.2 WSW,41.9685,-102.024,1189
US10gran008,NE,ASHBY 24.7 E,41.971,-101.4603,1075.9
US10gran009,NE,HYANNIS 0.4 E,41.9993,-101.7542,1135.1
US10gran010,NE,ASHBY 8.6 SSW,41.8993,-101.9545,1166.2
US10gran011,NE,WHITMAN 13.8 SSE,41.8507,-101.446,1086.9
US10gran013,NE,WHITMAN 5.6 SE,41.9721,-101.4685,0
US10gree002,NE,SPALDING 0.1 ESE,41.6883,-98.3615,586.1
US10gree003,NE,SCOTIA 3.0 SSE,41.4238,-98.6947,594.1
US10gree004,NE,SCOTIA 4.0 E,41.4663,-98.6272,609
US10gree005,NE,WOLBACH 6.4 NW,41.4632,-98.4799,599.8
US10gree006,NE,SCOTIA 13.2 N,41.6563,-98.7329,666.9
US10gree007,NE,SPALDING 0.2 SW,41.6869,-98.3657,583.1
US10gree009,NE,SPALDING 6.5 W,41.7076,-98.4852,623
US10gree010,NE,SCOTIA 8.4 NNE,41.582,-98.6543,648.9
US10gree011,NE,SPALDING 7.5 SSW,41.581,-98.3857,616.9
US10gree012,NE,WOLBACH 5.0 NW,41.4611,-98.4383,0
US10hall001,NE,GRAND ISLAND 1.8 W,40.9294,-98.3767,570.9
US10hall002,NE,GRAND ISLAND 2.3 W,40.9187,-98.3863,574.9
US10hall003,NE,GRAND ISLAND 1.1 NNW,40.9407,-98.3474,570
US10hall004,NE,GRAND ISLAND 5.0 SSW,40.8585,-98.3781,574.9
US10hall005,NE,DONIPHAN 3.7 ENE,40.7874,-98.3029,586.1
US10hall006,NE,CAIRO 2.5 N,41.0376,-98.6071,599.8
US10hall007,NE,GRAND ISLAND 6.7 NNE,41.018,-98.3042,558.1
US10hall008,NE,WOOD RIVER 0.2 NNE,40.8229,-98.5984,604.1
US10hall009,NE,DONIPHAN 2.3 W,40.7734,-98.4137,583.1
US10hall010,NE,WOOD RIVER 5.2 SSE,40.7467,-98.579,598.9
US10hall011,NE,CAIRO 0.3 W,41.0018,-98.6143,598.9
US10hall012,NE,WOOD RIVER 4.0 NNE,40.8745,-98.5746,595.9
US10hall014,NE,KENESAW 6.1 NNW,40.7037,-98.7025,613
US10hall015,NE,GRAND ISLAND 0.6 WNW,40.9291,-98.3518,0
US10hall016,NE,GRAND ISLAND 0.8 NNE,40.9357,-98.3378,570
US10hall017,NE,GRAND ISLAND 8.2 SW,40.8215,-98.4201,580
US10hall018,NE,WOOD RIVER 4.9 WSW,40.7859,-98.6834,611.1
US10hall019,NE,WOOD RIVER 5.5 NE,40.8883,-98.5447,593.1
US10hall020,NE,GRAND ISLAND 19.4 W,40.8873,-98.7113,616.9
US10hall021,NE,GRAND ISLAND 1.9 NW,40.9435,-98.3695,569.1
US10hall026,NE,GRAND ISLAND 0.9 WNW,40.9331,-98.3548,573.9
US10hall027,NE,GRAND ISLAND 4.1 WNW,40.9514,-98.4135,0
US10hall035,NE,GRAND ISLAND 2.1 SW,40.898,-98.3619,0
US10hall039,NE,CAIRO 32.4 SE,40.9894,-98.5117,0
US10hall042,NE,GRAND ISLAND 2.0 WNW,40.9436,-98.3706,0
US10hall043,NE,WOOD RIVER 3.1 WSW,40.7921,-98.6456,0
US10hami001,NE,HORDVILLE 1.5 S,41.0539,-97.8878,537.1
US10hami002,NE,HAMPTON 0.8 ENE,40.8863,-97.8748,537.1
US10hami003,NE,HAMPTON 2.6 ESE,40.8598,-97.8425,516.9
US10hami004,NE,AURORA 1.0 ESE,40.8583,-97.9881,541.9
US10hami005,NE,HAMPTON 0.3 E,40.878,-97.8801,538
US10hami006,NE,MARQUETTE 3.2 E,41.0058,-97.9481,540.1
US10hami008,NE,PHILLIPS 6.3 ENE,40.945,-98.1132,566
US10hami009,NE,AURORA 6.5 NNE,40.9592,-97.9823,0
US10hami011,NE,GILTNER 1.1 NW,40.7849,-98.169,563
US10hami012,NE,HORDVILLE 3.5 SE,41.0348,-97.8459,524.9
US10hami013,NE,PHILLIPS 0.2 SSW,40.8944,-98.2171,580
US10hami015,NE,AURORA 6.2 SW,40.7934,-98.0724,554.1
US10hami016,NE,AURORA 4.1 W,40.8728,-98.0833,558.1
US10hami017,NE,AURORA 5.8 N,40.9503,-97.9988,556
US10hami019,NE,MARQUETTE 1.4 SE,40.989,-97.9976,0
US10hami021,NE,AURORA 0.5 NW,40.8724,-98.0108,0
US10harl001,NE,ALMA 0.3 NW,40.1011,-99.366,0
US10harl002,NE,ALMA 2.3 NNE,40.1296,-99.3493,641.9
US10harl004,NE,ORLEANS 6.2 WNW,40.1765,-99.5579,623.9
US10harl007,NE,ORLEANS 0.1 SE,40.1277,-99.4544,0
US10harl008,NE,ALMA 0.1 NNW,40.0983,-99.3626,611.1
US10harl009,NE,REPUBLICAN CITY 1.7 NW,40.1176,-99.2433,619
US10harl010,NE,STAMFORD 1.9 E,40.1273,-99.5572,615.1
US10harl012,NE,HOLDREGE 9.2 S,40.3073,-99.3492,687.9
US10harl013,NE,ALMA 11.4 NE,40.2408,-99.2552,672.1
US10harl014,NE,ORLEANS 0.2 E,40.129,-99.4512,0
US10haye001,NE,HAYES CENTER 6.2 ESE,40.4525,-100.9292,912.9
US10haye002,NE,ELSIE 13.7 SE,40.6826,-101.2432,1010.1
US10haye003,NE,HAYES CENTER 0.0 WSW,40.5106,-101.0202,935.1
US10haye004,NE,WAUNETA 5.1 E,40.3999,-101.2766,926.9
US10haye005,NE,WALLACE 9.9 S,40.6963,-101.1418,975.1
US10haye006,NE,HAYES CENTER 5.1 ENE,40.5296,-100.925,912
US10haye007,NE,MAYWOOD 12.4 WSW,40.6107,-100.8519,919.9
US10haye008,NE,PALISADE 1.1 E,40.3518,-101.0865,836.1
US10haye009,NE,HAYES CENTER 11.7 WSW,40.4232,-101.211,864.1
US10haye010,NE,ELSIE 20.8 SSE,40.5537,-101.2957,958.9
US10haye011,NE,HAYES CENTER 5.9 NW,40.5865,-101.074,954.9
US10haye012,NE,PALISADE 4.0 ENE,40.3725,-101.0376,0
US10haye013,NE,MAYWOOD 9.7 W,40.6565,-100.8098,0
US10hitc002,NE,TRENTON 3.2 NW,40.2121,-101.0503,869
US10hitc003,NE,CULBERTSON 2.3 E,40.2357,-100.7952,785.2
US10hitc004,NE,CULBERTSON 10.1 SSE,40.0882,-100.7859,802.8
US10hitc005,NE,TRENTON 0.5 NNE,40.1828,-101.0122,848.9
US10hitc006,NE,CULBERTSON 6.0 WNW,40.2728,-100.938,802.8
US10hitc007,NE,STRATTON 5.7 NNW,40.2241,-101.2674,946.1
US10hitc008,NE,TRENTON 3.9 W,40.1829,-101.088,879
US10hitc010,NE,STRATTON 7.9 N,40.2618,-101.2313,961.9
US10hitc011,NE,STRATTON 1.4 ESE,40.1402,-101.2014,0
US10hitc012,NE,STRATTON 3.0 NNW,40.1894,-101.2458,880
US10hitc013,NE,STRATTON 4.7 SSW,40.0802,-101.2408,908
US10hitc014,NE,CULBERTSON 3.8 SW,40.1906,-100.8906,801
US10hitc015,NE,CULBERTSON 6.7 W,40.2336,-100.967,865
US10hitc016,NE,TRENTON 0.5 SE,40.1697,-101.0091,815
US10hitc017,NE,PALISADE 6.1 ESE,40.296,-101.0147,827.8
US10hitc018,NE,CULBERTSON 14.5 S,40.0195,-100.8266,887
US10hitc019,NE,TRENTON 0.3 NNE,40.1796,-101.012,837
US10hitc020,NE,PALISADE 2.4 WSW,40.3353,-101.1509,911
US10hitc022,NE,STRATTON 7.9 NNW,40.2556,-101.277,974.1
US10hitc024,NE,CULBERTSON 3.1 W,40.2336,-100.8971,0
US10hitc028,NE,CULBERTSON 2.0 E,40.2336,-100.8003,0
US10holt001,NE,ONEILL 0.6 WNW,42.4604,-98.6583,609.9
US10holt002,NE,EMMET 0.2 SSW,42.4727,-98.8074,616.9
US10holt003,NE,EWING 9.7 S,42.1165,-98.3411,595
US10holt004,NE,ATKINSON 0.3 NNE,42.5362,-98.9771,647.1
US10holt006,NE,ONEILL 1.0 ENE,42.4656,-98.6328,612
US10holt007,NE,ONEILL 16.9 ESE,42.3867,-98.339,577.9
US10holt008,NE,PAGE 4.9 WNW,42.4366,-98.4988,599.8
US10holt009,NE,PAGE 0.1 S,42.3993,-98.4178,597.1
US10holt010,NE,CHAMBERS 4.6 E,42.1911,-98.6634,627
US10holt011,NE,EWING 9.2 WSW,42.1751,-98.4855,601.1
US10holt012,NE,AMELIA 14.3 WSW,42.1476,-99.1615,730.9
US10holt014,NE,ATKINSON 3.5 NNW,42.5767,-99.0083,647.1
US10holt015,NE,ONEILL 16.5 N,42.6962,-98.6176,520.9
US10holt016,NE,ATKINSON 13.7 NNE,42.7174,-98.8847,598
US10holt018,NE,ONEILL 17.9 NNE,42.7116,-98.5806,543.2
US10holt019,NE,AMELIA 8.8 WSW,42.1637,-99.0519,709.9
US10holt022,NE,ATKINSON 9.7 NNE,42.6676,-98.9315,630
US10holt023,NE,EWING 9.8 SW,42.1327,-98.4374,0
US10holt024,NE,SPENCER 5.9 SE,42.7982,-98.6506,0
US10holt029,NE,ONEILL 17.9 NNE,42.7098,-98.5693,0
US10hook001,NE,MULLEN 0.2 ENE,42.0437,-101.0391,979
US10hook002,NE,MULLEN 9.7 SW,41.9258,-101.146,1011.9
US10hook004,NE,MULLEN 0.2 W,42.043,-101.0458,985.1
US10hook006,NE,MULLEN 11.9 SSW,41.8745,-101.0929,1015
US10hook007,NE,THEDFORD 23 N,42.162,-100.6148,937
US10hook008,NE,MULLEN 4.0 SE,42.0041,-100.985,978.1
US10howa001,NE,ST. PAUL 0.5 ENE,41.2185,-98.4512,548
US10howa002,NE,ELBA 2.5 W,41.2915,-98.6149,584.9
US10howa003,NE,BOELUS 0.1 ESE,41.0732,-98.7139,584.9
US10howa004,NE,DANNEBROG 3.1 ESE,41.0902,-98.5014,568.1
US10howa005,NE,DANNEBROG 0.4 WNW,41.122,-98.5533,577
US10howa007,NE,WOLBACH 6.3 SE,41.3219,-98.3255,573.9
US10howa008,NE,SAINT PAUL 7.6 NNE,41.3219,-98.428,599.8
US10howa009,NE,ELBA 8.0 WNW,41.323,-98.7126,613
US10howa010,NE,BOELUS 3.2 NE,41.1063,-98.672,0
US10jeff001,NE,DILLER 5.6 S,40.0284,-96.9355,438.9
US10jeff002,NE,FAIRBURY 8.7 WSW,40.082,-97.3306,451.1
US10jeff003,NE,FAIRBURY 11.4 NW,40.2669,-97.3169,438
US10jeff004,NE,FAIRBURY 8.8 WNW,40.2049,-97.3243,427
US10jeff005,NE,FAIRBURY 8.1 W,40.1518,-97.3339,463.9
US10jeff006,NE,FAIRBURY 8.0 NNW,40.25,-97.217,455.1
US10jeff009,NE,STEELE CITY 1.8 NW,40.0599,-97.0435,406.9
US10jeff011,NE,PLYMOUTH 0.1 NW,40.304,-96.9906,437.1
US10jeff012,NE,DEWITT 4.6 SSW,40.3318,-96.9568,415.1
US10jeff013,NE,DILLER 0.2 NW,40.1123,-96.9376,417
US10jeff014,NE,DAYKIN 1.2 SW,40.3073,-97.3119,452.9
US10jeff016,NE,JANSEN 5.8 E,40.1971,-96.9734,442
US10jeff018,NE,FAIRBURY 4.7 E,40.1478,-97.0921,441
US10jeff019,NE,DAYKIN 5.8 E,40.3208,-97.1883,442.9
US10jeff020,NE,FAIRBURY 1.6 ENE,40.1468,-97.1524,427.9
US10jeff021,NE,DAYKIN 5.3 E,40.3296,-97.1982,455.1
US10jeff023,NE,JANSEN 4.3 NE,40.2335,-97.0303,431.9
US10jeff025,NE,PLYMOUTH 1.9 E,40.31,-96.9543,0
US10john001,NE,TECUMSEH 1.7 ENE,40.3776,-96.1679,371.9
US10john002,NE,COOK 4.0 SW,40.4644,-96.2337,360
US10john003,NE,ELK CREEK 3.6 W,40.2912,-96.1986,360.9
US10john004,NE,ELK CREEK 4.1 NNE,40.3428,-96.1039,374
US10john005,NE,STERLING 3.1 ESE,40.4431,-96.3216,365.2
US10john006,NE,TECUMSEH 6.6 E,40.3779,-96.0707,388
US10john007,NE,COOK 3.6 ESE,40.4799,-96.1068,326.1
US10john008,NE,CRAB ORCHARD 2.2 S,40.3026,-96.4185,442
US10john009,NE,STERLING 3.3 WSW,40.4471,-96.4384,367
US10john010,NE,TECUMSEH 1.0 ENE,40.3726,-96.1795,371.9
US10john012,NE,STERLING 5.2 ESE,40.4239,-96.2904,353
US10john013,NE,TECUMSEH 6.4 SW,40.2914,-96.2829,417
US10john014,NE,STERLING 0.2 NNW,40.4618,-96.3787,374.9
US10john015,NE,TECUMSEH 6.3 W,40.3777,-96.3155,376.1
US10john016,NE,TECUMSEH 2.9 SW,40.3348,-96.2326,384
US10john017,NE,STERLING 3.0 SSE,40.4168,-96.3687,399
US10john020,NE,STERLING 3.7 NNW,40.5124,-96.3892,0
US10kear002,NE,HEARTWELL 3.7 S,40.5178,-98.7817,629.1
US10kear003,NE,MINDEN 7.8 NE,40.5828,-98.8472,643.1
US10kear004,NE,MINDEN 4.4 NW,40.5516,-98.997,666
US10kear005,NE,WILCOX 0.3 SW,40.3622,-99.1735,686.1
US10kear006,NE,MINDEN 0.4 ESE,40.4968,-98.9416,665.1
US10kear008,NE,AXTELL 2.2 E,40.4759,-99.0851,680
US10kear009,NE,HILDRETH 1.0 NNW,40.351,-99.0469,663.9
US10kear011,NE,MINDEN .855W,40.4877,-98.9526,668.1
US10kear012,NE,MINDEN 8.8 ESE,40.4368,-98.7998,645
US10kear013,NE,AXTELL 4.8 SE,40.4246,-99.0675,0
US10kear014,NE,MINDEN 10.4 SE,40.3981,-98.7991,0
US10kear015,NE,MINDEN 0.2 NNW,40.5011,-98.9488,0
US10keit001,NE,OGALLALA 5.8 NE,41.2012,-101.665,1021.1
US10keit002,NE,PAXTON 5.6 SW,41.0622,-101.427,990
US10keit003,NE,OGALLALA 6.1 NNW,41.2084,-101.7673,1014.1
US10keit004,NE,OGALLALA 8.3 ESE,41.0691,-101.5807,1021.1
US10keit005,NE,PAXTON 4.2 NNE,41.1842,-101.3396,922.9
US10keit006,NE,PAXTON 11.1 N,41.2844,-101.3469,1001
US10keit007,NE,BRULE 0.3 E,41.0945,-101.884,1004.9
US10keit008,NE,OGALLALA 1.7 W,41.1234,-101.7512,990
US10keit009,NE,OGALLALA 3.7 ESE,41.1112,-101.6527,971.1
US10keit011,NE,BRULE 10.1 NNE,41.2386,-101.8566,1004
US10keit013,NE,BRULE 3.4 ENE,41.1089,-101.8264,997.9
US10keit014,NE,PAXTON 3.8 NE,41.1638,-101.3071,0
US10keit015,NE,OGALLALA 0.6 N,41.1361,-101.719,0
US10keit018,NE,BRULE 8.6 NNE,41.2119,-101.8374,1049.1
US10keit019,NE,SUTHERLAND 9.3 WSW,41.0991,-101.2871,954.9
US10keit020,NE,PAXTON 7.4 S,41.0171,-101.3722,990.9
US10keya001,NE,SPRINGVIEW 16.9 WNW,42.9584,-100.0216,736.1
US10keya002,NE,SPARKS 5.4 ENE,42.9838,-100.1711,777.8
US10keya003,NE,SPRINGVIEW 14.6 WNW,42.943,-99.9812,752.9
US10keya004,NE,SPARKS 8.7 ESE,42.9078,-100.0956,759.9
US10kimb001,NE,KIMBALL 0.9 ESE,41.229,-103.6492,1448.1
US10kimb002,NE,KIMBALL 0.2 WNW,41.2375,-103.6662,1437.1
US10kimb003,NE,KIMBALL 5.7 W,41.22,-103.77,1458.2
US10kimb004,NE,DIX 0.1 NNE,41.2366,-103.4867,1384.1
US10kimb005,NE,DIX 13.0 S,41.0482,-103.5079,1466.1
US10kimb007,NE,KIMBALL 3.3 ENE,41.2564,-103.6063,1428.9
US10kimb008,NE,KIMBALL 3.3 W,41.2341,-103.7263,1439
US10kimb009,NE,KIMBALL 7.9 NW,41.3382,-103.7327,1502.1
US10kimb010,NE,KIMBALL 8.1 WNW,41.3113,-103.7822,1530.1
US10kimb013,NE,DIX 3.9 NNW,41.2894,-103.5118,1449.9
US10kimb014,NE,KIMBALL 5.8 NE,41.2996,-103.5903,1453
US10kimb015,NE,POTTER 7.3 SW,41.1306,-103.3957,1419.1
US10kimb021,NE,KIMBALL 10.0 W,41.2296,-103.8541,0
US10knox001,NE,VERDIGRE 5.7 SW,42.531,-98.0989,440.1
US10knox003,NE,WAUSA 2.4 NW,42.525,-97.5736,548.9
