station,date,AWND,PRCP,TMAX,TMIN,STATION_NAME,COUNTY,LAT_DEC,LON_DEC,EL_AP_M
USW00004804,8/26/2013,3,0,31.1,16.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,8/28/2013,4,0.3,30,21.7,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,8/29/2013,1.7,0,30.6,20.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,8/30/2013,2,0,31.7,17.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,8/31/2013,2.4,14,31.7,20,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/1/2013,2.6,0,29.4,19.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/2/2013,3.8,0,28.3,17.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/3/2013,3,0,19.4,12.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/4/2013,1.9,0,27.8,10,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/5/2013,3,0,26.7,12.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/6/2013,0.5,0,25.6,9.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/8/2013,3.1,0,27.8,17.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/10/2013,3.9,0,35,22.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/11/2013,3.1,11.9,31.7,22.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/12/2013,3.4,10.2,25.6,15.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/13/2013,4.7,0,18.9,9.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/14/2013,1.8,0,20,5.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/15/2013,1.9,1,23.3,7.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/16/2013,3,1.3,21.7,10.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/17/2013,1.8,0,22.8,7.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/18/2013,2.5,0,24.4,12.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/19/2013,3,1.5,22.8,18.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/20/2013,4.1,12.7,30.6,18.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/21/2013,3.2,34.8,22.2,12.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/22/2013,3.1,0,17.8,8.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/23/2013,1.6,0,17.8,5.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/24/2013,1.3,0,20.6,5,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/25/2013,1.3,0,21.7,8.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/26/2013,2,0,26.1,8.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/27/2013,1.6,0,25,7.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/28/2013,1.5,0,25,9.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/29/2013,2.6,0,23.9,12.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,9/30/2013,3.1,0.3,22.8,15,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/1/2013,2.5,0,26.1,12.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/2/2013,0.9,0,27.2,15,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/3/2013,2.2,7.1,26.1,18.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/4/2013,2,9.9,26.7,16.7,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/5/2013,2.6,4.3,27.2,17.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/6/2013,4.4,40.6,25,11.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/7/2013,3.8,3,16.1,7.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/8/2013,1.2,0,19.4,3.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/9/2013,1.6,0,21.1,5.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/10/2013,0.7,0,23.3,5.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/11/2013,1.3,0,25,7.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/12/2013,1.5,0,22.8,10,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/13/2013,2.1,0,19.4,11.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/14/2013,2.7,0,21.1,7.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/15/2013,2.4,0,20,7.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/16/2013,3.1,3.3,19.4,7.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/17/2013,2.2,3,11.7,4.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/18/2013,3.7,0,17.8,6.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/19/2013,2.8,3.8,9.4,5,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/20/2013,4.4,0,16.1,2.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/21/2013,5.2,0.8,18.9,5.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/22/2013,2.7,0.5,10,0.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/23/2013,3.7,8.9,8.3,0.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/24/2013,3.7,0.3,7.2,-0.5,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/25/2013,3.6,0,8.9,-2.7,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/26/2013,5.1,0,8.3,0,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/27/2013,1.2,0,12.8,-2.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/28/2013,0.7,0,15,-1.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/29/2013,1.1,0,14.4,0.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/30/2013,2.2,0,18.3,8.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,10/31/2013,6.2,21.6,18.3,15,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/1/2013,4.5,1.5,15.6,9.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/2/2013,4.2,0.3,11.7,4.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/3/2013,2.1,0,11.1,2.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/4/2013,3.2,0,11.7,1.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/6/2013,5.1,5.8,18.9,8.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/7/2013,4.7,2,9.4,2.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/9/2013,5.4,0,15,2.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/10/2013,4.7,0,8.9,-1.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/11/2013,4.3,1,10,-2.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/12/2013,4.7,0.3,0,-4.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/13/2013,3.6,0,2.8,-7.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/14/2013,4.7,0,10.6,-3.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/15/2013,3.6,0,11.1,1.7,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/16/2013,4.3,0,15,7.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/17/2013,7,22.9,16.7,10,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/18/2013,6.2,0,10.6,1.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/19/2013,2.8,0,5,-2.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/20/2013,3.6,0,8.9,-3.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/21/2013,3,2.5,12.2,3.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/22/2013,4,6.1,11.1,1.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/24/2013,3.4,0,-2.7,-9.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/25/2013,4.1,0.8,1.7,-8.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/26/2013,1.7,2,1.1,-1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/28/2013,3.2,0,-1,-6.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/29/2013,1.6,0,1.7,-6.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,11/30/2013,2.6,0,5.6,-4.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/1/2013,1.9,0,8.3,-2.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/2/2013,1.7,0.3,6.1,0,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/3/2013,1.9,0.3,11.1,1.1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/5/2013,4.6,1,16.7,0,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/6/2013,4,4.3,0.6,-3.2,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/7/2013,2.9,0,-3.2,-9.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/10/2013,4.5,1.3,-3.8,-8.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/12/2013,3.8,0,-7.7,-14.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/13/2013,2.4,0.3,0.6,-9.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/14/2013,3.5,8.9,2.2,-1,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/16/2013,2.7,0.3,-2.1,-7.7,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/18/2013,4.5,0,-1.6,-4.3,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/19/2013,3.6,0,8.3,-1.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/20/2013,5.7,0.8,13.9,7.8,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/21/2013,5.5,30,18.3,13.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/22/2013,5.8,15.2,18.3,4.4,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/25/2013,3.4,0,-0.5,-9.9,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/27/2013,3.8,0,7.2,-0.5,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/28/2013,3.7,0,11.1,0.6,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004804,12/29/2013,3.5,5.8,5.6,0,COLUMBUS OHIO STATE UNIVERSITY AP,FRANKLIN,40.08333,-83.06667,275.8
USW00004842,1/2/2013,1.2,0,-6,-17.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/3/2013,4.3,0,-1.6,-18.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/4/2013,6.8,0,-2.1,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/5/2013,3,0,1.1,-11,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/7/2013,3.6,0,0.6,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/8/2013,2,0,3.9,-9.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/9/2013,4.5,0.8,6.7,-6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/10/2013,2,0,3.3,-6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/11/2013,3.9,14,13.9,2.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/12/2013,3.3,0.3,15,4.4,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/13/2013,6,7.6,17.2,3.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/15/2013,2.9,0,0,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/16/2013,3.4,0,1.1,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/17/2013,4,0,1.7,-4.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/18/2013,5.7,0,0,-8.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/19/2013,8.8,0,8.9,-0.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/25/2013,2.9,0.8,-7.1,-11.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/27/2013,2.4,0.5,-1,-16,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/28/2013,5.3,9.1,8.3,-1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/29/2013,5,6.4,14.4,7.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/30/2013,7.5,10.9,16.1,0.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,1/31/2013,8.7,0.3,1.1,-8.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/2/2013,3.9,0.5,-5.5,-12.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/4/2013,2.6,2.3,-4.9,-11,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/5/2013,1.9,0.5,-2.7,-8.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/7/2013,2.8,0,4.4,-13.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/8/2013,7.2,4.1,3.9,-4.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/11/2013,8.4,0.3,9.4,0,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/12/2013,4.2,0,3.9,-3.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/13/2013,1.7,0,-0.5,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/16/2013,3.5,1.3,-2.1,-8.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/18/2013,4.7,0,6.7,-16.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/19/2013,9.1,4.8,7.2,-8.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/22/2013,4.4,0.5,3.3,-6.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/23/2013,2.9,0,2.2,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/25/2013,1.9,0,5,-6.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/26/2013,5.8,20.1,3.3,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/27/2013,4.7,7.9,4.4,0,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,2/28/2013,5.5,0.5,1.1,-1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/2/2013,4.1,0.8,-2.7,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/3/2013,4,0.3,-3.8,-7.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/4/2013,1.6,0,1.1,-11.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/5/2013,4.2,0,5,-6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/6/2013,4.4,1.3,5.6,-1.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/7/2013,3.8,0.8,3.3,-1.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/8/2013,3.1,0,4.4,-5.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/9/2013,2.5,0,11.1,-5.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/10/2013,4,1,18.9,5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/11/2013,5.6,21.8,13.9,4.4,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/13/2013,6.3,0.3,-0.5,-4.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/14/2013,4.3,0,2.8,-6.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/15/2013,3.9,1.5,7.2,-2.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/16/2013,3.7,0.5,3.3,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/17/2013,3.1,0,0.6,-2.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/18/2013,6.1,11.9,8.3,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/23/2013,2.2,0,5.6,-6.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/25/2013,4.4,7.1,1.7,-0.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/27/2013,6,0.3,5.6,-1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/28/2013,4.1,0,6.7,-0.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/29/2013,2.9,0,10,-2.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/30/2013,1.5,0,12.2,-4.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,3/31/2013,3.4,0.8,10,1.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/1/2013,6.2,0,7.8,-2.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/2/2013,4.8,0,5.6,-6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/3/2013,3.4,0,3.9,-6.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/4/2013,1.7,0,10.6,-8.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/5/2013,3.5,0,9.4,-3.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/6/2013,3.6,0,12.8,-5.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/7/2013,6.2,0,22.8,5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/9/2013,4,0,26.7,7.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/10/2013,3.7,29,23.9,7.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/11/2013,3.3,6.6,12.8,6.1,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/12/2013,4.8,6.4,14.4,3.9,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/14/2013,2.2,0,14.4,-1.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/15/2013,4.4,0,19.4,6.7,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/16/2013,4.7,7.9,22.2,8.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/17/2013,3.5,0.3,18.3,7.2,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/18/2013,6.2,0,28.3,13.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/19/2013,8.8,6.9,20.6,3.3,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/20/2013,5.9,0.5,7.2,-1.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/21/2013,2.7,0,10,-3.8,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/22/2013,2.7,0,17.8,-0.5,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
USW00004842,4/24/2013,4.7,15.2,15,0.6,WOOSTER WAYNE COUNTY AP,WAYNE,40.87306,-81.88667,346.6
