time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
1,11,24,3.756521739,-56.2,1/1/1995,3.5,19,24.5,252,980,292.7,296.5,24-11
1,12,1,6.252173913,-113.8,1/1/1995,17.5,33,18.5,250,1000,299.2,300.5,12-Jan
1,12,2,6.252173913,-111.2956522,1/1/1995,15,33.5,19,246,1000,300.5,299.6,12-Feb
1,12,3,6.252173913,-108.7913043,1/1/1995,15,34.5,18.5,246,1000,300.5,300.1,12-Mar
1,12,4,6.252173913,-106.2869565,1/1/1995,16.5,34,19.5,248,1000,301,299.6,12-Apr
1,12,5,6.252173913,-103.7826087,1/1/1995,12.5,39,16,248,1000,301.9,300.1,12-May
1,12,6,6.252173913,-101.2782609,1/1/1995,11.5,38,12.5,248,1000,302.3,299.6,12-Jun
1,12,7,6.252173913,-98.77391304,1/1/1995,13,29.5,14.5,246,1000,301,300.1,12-Jul
1,12,8,6.252173913,-96.26956522,1/1/1995,13,25,17,248,1000,300.5,300.5,12-Aug
1,12,9,6.252173913,-93.76521739,1/1/1995,12,26,15,248,1000,300.5,300.5,12-Sep
1,12,10,6.252173913,-91.26086957,1/1/1995,10.5,25,18.5,250,1000,300.5,301,12-Oct
1,12,11,6.252173913,-88.75652174,1/1/1995,9,26,15.5,246,1000,301.9,300.5,12-Nov
1,12,12,6.252173913,-86.25217391,1/1/1995,9,26.5,11.5,248,1000,302.3,301.9,12-Dec
1,12,13,6.252173913,-83.74782609,1/1/1995,6,27,8.5,248,1000,302.3,301.9,13-12
1,12,14,6.252173913,-81.24347826,1/1/1995,3,25.5,8,248,1000,301.9,301.4,14-12
1,12,15,6.252173913,-78.73913043,1/1/1995,5.5,24.5,15,248,1000,299.2,301,15-12
1,12,16,6.252173913,-76.23478261,1/1/1995,12,15.5,18,248,985,294.6,298.7,16-12
1,12,17,6.252173913,-73.73043478,1/1/1995,8,15,19.5,248,935,294.6,296.5,17-12
1,12,18,6.252173913,-71.22608696,1/1/1995,3,13.5,16.5,248,970,296.9,298.3,18-12
1,12,19,6.252173913,-68.72173913,1/1/1995,2,15,8,250,995,300.5,300.5,19-12
1,12,20,6.252173913,-66.2173913,1/1/1995,3.5,17,10,248,980,298.3,300.5,20-12
1,12,21,6.252173913,-63.71304348,1/1/1995,3,17,12,248,960,295.5,296,21-12
1,12,22,6.252173913,-61.20869565,1/1/1995,2.5,20.5,16.5,250,985,294.1,297.8,22-12
1,12,23,6.252173913,-58.70434783,1/1/1995,2,21,13.5,248,995,294.6,297.8,23-12
1,12,24,6.252173913,-56.2,1/1/1995,1.5,23,12,252,1000,296.5,299.6,24-12
1,13,1,8.747826087,-113.8,1/1/1995,16.5,28,13.5,248,1000,301,300.1,13-Jan
1,13,2,8.747826087,-111.2956522,1/1/1995,16.5,27,15.5,248,1000,301,300.5,13-Feb
1,13,3,8.747826087,-108.7913043,1/1/1995,15,28.5,14,246,1000,301,300.1,13-Mar
1,13,4,8.747826087,-106.2869565,1/1/1995,10,28,13,246,1000,300.5,300.1,13-Apr
1,13,5,8.747826087,-103.7826087,1/1/1995,8,27,9,248,1000,300.1,300.1,13-May
1,13,6,8.747826087,-101.2782609,1/1/1995,7.5,27.5,8,246,1000,301.4,300.1,13-Jun
1,13,7,8.747826087,-98.77391304,1/1/1995,5,24.5,9,246,1000,301,300.1,13-Jul
1,13,8,8.747826087,-96.26956522,1/1/1995,3,20.5,8,248,1000,300.5,299.6,13-Aug
1,13,9,8.747826087,-93.76521739,1/1/1995,3,18.5,7.5,246,1000,300.5,299.6,13-Sep
1,13,10,8.747826087,-91.26086957,1/1/1995,2.5,17.5,6,248,1000,300.5,299.2,13-Oct
1,13,11,8.747826087,-88.75652174,1/1/1995,2.5,17.5,6,248,1000,300.5,299.2,13-Nov
1,13,12,8.747826087,-86.25217391,1/1/1995,2,17.5,4.5,248,1000,301.4,301,13-Dec
1,13,13,8.747826087,-83.74782609,1/1/1995,1.5,15.5,6.5,246,1000,300.5,301.4,13-13
1,13,14,8.747826087,-81.24347826,1/1/1995,1.5,20.5,13,244,995,297.8,301,14-13
1,13,15,8.747826087,-78.73913043,1/1/1995,1.5,15,4.5,246,1000,297.8,300.1,15-13
1,13,16,8.747826087,-76.23478261,1/1/1995,1.5,14,5,246,1000,297.8,301,16-13
1,13,17,8.747826087,-73.73043478,1/1/1995,3.5,15.5,5.5,248,1000,300.1,301,17-13
1,13,18,8.747826087,-71.22608696,1/1/1995,4,16.5,14.5,248,985,296.5,299.6,18-13
1,13,19,8.747826087,-68.72173913,1/1/1995,2,15,8.5,250,970,297.8,297.8,19-13
1,13,20,8.747826087,-66.2173913,1/1/1995,1.5,17.5,5,250,990,300.5,299.6,20-13
1,13,21,8.747826087,-63.71304348,1/1/1995,1,21.5,7,250,995,299.6,299.6,21-13
1,13,22,8.747826087,-61.20869565,1/1/1995,1.5,20.5,10,248,1000,296.5,298.7,22-13
1,13,23,8.747826087,-58.70434783,1/1/1995,1.5,26.5,7,250,1000,298.3,299.2,23-13
1,13,24,8.747826087,-56.2,1/1/1995,1,27.5,5,250,1000,300.1,299.2,24-13
1,14,1,11.24347826,-113.8,1/1/1995,19,28.5,12.5,248,1000,301,300.1,14-Jan
1,14,2,11.24347826,-111.2956522,1/1/1995,20,26.5,12.5,248,1000,301.4,300.5,14-Feb
1,14,3,11.24347826,-108.7913043,1/1/1995,21,26,13,248,1000,300.5,300.5,14-Mar
1,14,4,11.24347826,-106.2869565,1/1/1995,14,27,13.5,246,1000,301.4,301,14-Apr
1,14,5,11.24347826,-103.7826087,1/1/1995,8.5,22.5,11.5,244,1000,301,300.5,14-May
1,14,6,11.24347826,-101.2782609,1/1/1995,5.5,19,7,246,1000,301,300.1,14-Jun
1,14,7,11.24347826,-98.77391304,1/1/1995,3,16.5,5,246,1000,301,300.5,14-Jul
1,14,8,11.24347826,-96.26956522,1/1/1995,1.5,16,4,244,1000,301,300.1,14-Aug
1,14,9,11.24347826,-93.76521739,1/1/1995,1.5,15.5,3.5,244,1000,301.9,300.1,14-Sep
1,14,10,11.24347826,-91.26086957,1/1/1995,1,14.5,2.5,246,1000,301,300.1,14-Oct
1,14,11,11.24347826,-88.75652174,1/1/1995,1,11.5,2,244,1000,300.1,299.6,14-Nov
1,14,12,11.24347826,-86.25217391,1/1/1995,1.5,20.5,6,244,1000,297.4,299.6,14-Dec
1,14,13,11.24347826,-83.74782609,1/1/1995,2,24,8,244,1000,299.2,299.6,13-14
1,14,14,11.24347826,-81.24347826,1/1/1995,3,20,3,246,1000,300.1,299.6,14-14
1,14,15,11.24347826,-78.73913043,1/1/1995,1,20.5,2.5,244,1000,300.1,299.6,15-14
1,14,16,11.24347826,-76.23478261,1/1/1995,1,12,3.5,246,1000,300.1,300.5,16-14
1,14,17,11.24347826,-73.73043478,1/1/1995,1.5,13,6.5,248,1000,299.2,301,17-14
1,14,18,11.24347826,-71.22608696,1/1/1995,1,14.5,4,248,995,298.7,299.6,18-14
1,14,19,11.24347826,-68.72173913,1/1/1995,0.5,19.5,3.5,248,1000,298.7,300.1,19-14
1,14,20,11.24347826,-66.2173913,1/1/1995,0.5,25,4,248,1000,299.6,299.6,20-14
1,14,21,11.24347826,-63.71304348,1/1/1995,0,26,5,248,1000,299.2,299.2,21-14
1,14,22,11.24347826,-61.20869565,1/1/1995,1,25,3.5,250,1000,299.6,299.2,22-14
1,14,23,11.24347826,-58.70434783,1/1/1995,1,25,3.5,250,1000,299.6,299.2,23-14
1,14,24,11.24347826,-56.2,1/1/1995,0.5,24.5,2.5,252,1000,299.6,298.7,24-14
1,15,1,13.73913043,-113.8,1/1/1995,21,26,16.5,250,1000,300.1,298.7,15-Jan
1,15,2,13.73913043,-111.2956522,1/1/1995,26.5,26,15.5,248,1000,301,299.6,15-Feb
1,15,3,13.73913043,-108.7913043,1/1/1995,25.5,27.5,15,246,1000,301.4,299.6,15-Mar
1,15,4,13.73913043,-106.2869565,1/1/1995,20,27.5,14.5,246,1000,301.4,300.1,15-Apr
1,15,5,13.73913043,-103.7826087,1/1/1995,12,26,12,246,1000,301.9,300.5,15-May
1,15,6,13.73913043,-101.2782609,1/1/1995,6,18.5,8,246,1000,302.3,301,15-Jun
1,15,7,13.73913043,-98.77391304,1/1/1995,3,15,5,246,1000,301.9,300.5,15-Jul
1,15,8,13.73913043,-96.26956522,1/1/1995,2,14,4.5,244,1000,301,300.1,15-Aug
1,15,9,13.73913043,-93.76521739,1/1/1995,1.5,11.5,3.5,244,1000,301,300.5,15-Sep
1,15,10,13.73913043,-91.26086957,1/1/1995,1.5,12,5.5,244,1000,299.6,301,15-Oct
1,15,11,13.73913043,-88.75652174,1/1/1995,1,14.5,5,242,940,297.4,294.6,15-Nov
1,15,12,13.73913043,-86.25217391,1/1/1995,0.5,25,8.5,242,935,294.6,293.2,15-Dec
1,15,13,13.73913043,-83.74782609,1/1/1995,0.5,27.5,7.5,244,995,297.4,298.3,13-15
1,15,14,13.73913043,-81.24347826,1/1/1995,0.5,26.5,3.5,246,1000,300.1,299.6,14-15
1,15,15,13.73913043,-78.73913043,1/1/1995,0.5,20.5,2.5,244,1000,300.1,299.6,15-15
1,15,16,13.73913043,-76.23478261,1/1/1995,0.5,19.5,2,246,1000,300.1,299.2,16-15
1,15,17,13.73913043,-73.73043478,1/1/1995,0.5,20,2.5,248,1000,300.1,299.2,17-15
1,15,18,13.73913043,-71.22608696,1/1/1995,0.5,24,3.5,246,1000,300.1,299.6,18-15
1,15,19,13.73913043,-68.72173913,1/1/1995,0.5,26.5,3.5,250,1000,301,299.2,19-15
1,15,20,13.73913043,-66.2173913,1/1/1995,0.5,24,2.5,250,1000,300.1,299.2,20-15
1,15,21,13.73913043,-63.71304348,1/1/1995,0.5,26,2,250,1000,300.1,299.6,21-15
1,15,22,13.73913043,-61.20869565,1/1/1995,0.5,30,2.5,250,1000,299.6,299.2,22-15
1,15,23,13.73913043,-58.70434783,1/1/1995,0.5,26,2,250,1000,299.6,298.7,23-15
1,15,24,13.73913043,-56.2,1/1/1995,0.5,23.5,1.5,248,1000,299.2,298.3,24-15
1,16,1,16.23478261,-113.8,1/1/1995,22.5,27.5,18.5,250,1000,300.1,297.8,16-Jan
1,16,2,16.23478261,-111.2956522,1/1/1995,26,23,17,250,1000,301.4,298.3,16-Feb
1,16,3,16.23478261,-108.7913043,1/1/1995,24,20,16,248,1000,301.4,299.2,16-Mar
1,16,4,16.23478261,-106.2869565,1/1/1995,18,21,15,248,1000,302.3,300.5,16-Apr
1,16,5,16.23478261,-103.7826087,1/1/1995,13,19.5,12,248,1000,302.3,301,16-May
1,16,6,16.23478261,-101.2782609,1/1/1995,7.5,16,11,248,995,300.5,301,16-Jun
1,16,7,16.23478261,-98.77391304,1/1/1995,4,13,12,244,985,297.4,300.1,16-Jul
1,16,8,16.23478261,-96.26956522,1/1/1995,2,14.5,11.5,244,975,296.9,298.3,16-Aug
1,16,9,16.23478261,-93.76521739,1/1/1995,2,18,11,242,935,294.1,291.2,16-Sep
1,16,10,16.23478261,-91.26086957,1/1/1995,1,22.5,14.5,242,985,294.1,293.6,16-Oct
1,16,11,16.23478261,-88.75652174,1/1/1995,1,22.5,14.5,242,985,294.1,293.6,16-Nov
1,16,12,16.23478261,-86.25217391,1/1/1995,1,25,10.5,244,995,298.3,298.7,16-Dec
1,16,13,16.23478261,-83.74782609,1/1/1995,0.5,23,6,242,1000,298.3,299.2,13-16
1,16,14,16.23478261,-81.24347826,1/1/1995,0.5,29,3.5,246,1000,299.6,299.2,14-16
1,16,15,16.23478261,-78.73913043,1/1/1995,0.5,26,3,246,1000,300.1,299.2,15-16
1,16,16,16.23478261,-76.23478261,1/1/1995,1,22,2.5,248,1000,300.1,299.2,16-16
1,16,17,16.23478261,-73.73043478,1/1/1995,1,20.5,2.5,250,1000,300.1,299.2,17-16
1,16,18,16.23478261,-71.22608696,1/1/1995,1,24,2,252,1000,300.1,299.2,18-16
1,16,19,16.23478261,-68.72173913,1/1/1995,0.5,27.5,2.5,248,1000,299.6,298.7,19-16
1,16,20,16.23478261,-66.2173913,1/1/1995,0,23,1.5,250,1000,299.6,299.2,20-16
1,16,21,16.23478261,-63.71304348,1/1/1995,0,19.5,1.5,248,1000,300.1,298.7,21-16
1,16,22,16.23478261,-61.20869565,1/1/1995,1,24.5,2.5,252,1000,299.2,298.7,22-16
1,16,23,16.23478261,-58.70434783,1/1/1995,1,25.5,2,252,1000,299.2,298.3,23-16
1,16,24,16.23478261,-56.2,1/1/1995,1,27,2,252,1000,299.2,297.8,24-16
1,17,1,18.73043478,-113.8,1/1/1995,19.5,26.5,17.5,252,1000,298.3,296.9,17-Jan
1,17,2,18.73043478,-111.2956522,1/1/1995,19.5,26.5,17.5,252,1000,298.3,296.9,17-Feb
1,17,3,18.73043478,-108.7913043,1/1/1995,24,21.5,19,252,1000,299.2,297.8,17-Mar
1,17,4,18.73043478,-106.2869565,1/1/1995,24.5,19,18.5,252,995,300.5,297.8,17-Apr
1,17,5,18.73043478,-103.7826087,1/1/1995,24,14,16,250,1000,299.2,300.1,17-May
1,17,6,18.73043478,-101.2782609,1/1/1995,21.5,12,16,246,900,295.5,293.2,17-Jun
1,17,7,18.73043478,-98.77391304,1/1/1995,14.5,10.5,16.5,244,865,292.7,289.3,17-Jul
1,17,8,18.73043478,-96.26956522,1/1/1995,7.5,20,21.5,248,920,292.7,290.2,17-Aug
1,17,9,18.73043478,-93.76521739,1/1/1995,3,28.5,17,248,1000,297.4,296,17-Sep
1,17,10,18.73043478,-91.26086957,1/1/1995,1,22.5,12,246,1000,296.5,296.5,17-Oct
1,17,11,18.73043478,-88.75652174,1/1/1995,0.5,23.5,10.5,248,1000,294.6,295.5,17-Nov
1,17,12,18.73043478,-86.25217391,1/1/1995,0.5,26.5,8,246,1000,300.5,298.3,17-Dec
1,17,13,18.73043478,-83.74782609,1/1/1995,1,26,3.5,248,1000,300.1,298.7,13-17
1,17,14,18.73043478,-81.24347826,1/1/1995,2.5,22,3.5,248,1000,299.6,299.2,14-17
1,17,15,18.73043478,-78.73913043,1/1/1995,1.5,17,3,250,1000,299.2,299.6,15-17
1,17,16,18.73043478,-76.23478261,1/1/1995,1.5,16.5,3,252,1000,299.6,299.2,16-17
1,17,17,18.73043478,-73.73043478,1/1/1995,1.5,18,4,252,995,297.8,299.2,17-17
1,17,18,18.73043478,-71.22608696,1/1/1995,1,21.5,4.5,250,990,296.5,297.8,18-17
1,17,19,18.73043478,-68.72173913,1/1/1995,1,26,3,254,1000,298.3,298.3,19-17
1,17,20,18.73043478,-66.2173913,1/1/1995,1,26,3,254,1000,298.3,298.3,20-17
1,17,21,18.73043478,-63.71304348,1/1/1995,1.5,27,2.5,250,1000,299.6,298.3,21-17
1,17,22,18.73043478,-61.20869565,1/1/1995,1.5,26,2,254,1000,299.2,297.8,22-17
1,17,23,18.73043478,-58.70434783,1/1/1995,1.5,28,3,254,1000,299.2,297.8,23-17
1,17,24,18.73043478,-56.2,1/1/1995,2.5,28,3.5,256,1000,298.7,297.4,24-17
1,18,1,21.22608696,-113.8,1/1/1995,14.5,29.5,11,258,1000,295,294.6,18-Jan
1,18,2,21.22608696,-111.2956522,1/1/1995,13.5,27.5,16,258,1000,296.5,295,18-Feb
1,18,3,21.22608696,-108.7913043,1/1/1995,15,25,19.5,256,1000,297.8,296,18-Mar
1,18,4,21.22608696,-106.2869565,1/1/1995,19.5,25,19.5,256,1000,298.3,297.4,18-Apr
1,18,5,21.22608696,-103.7826087,1/1/1995,28,7,18,242,825,289.3,283.7,18-May
1,18,6,21.22608696,-101.2782609,1/1/1995,28,8.5,17,246,795,288.3,282.7,18-Jun
1,18,7,21.22608696,-98.77391304,1/1/1995,23,16,21,248,975,292.7,291.7,18-Jul
1,18,8,21.22608696,-96.26956522,1/1/1995,14,27,22,252,1000,298.3,296,18-Aug
1,18,9,21.22608696,-93.76521739,1/1/1995,6,35,17,252,1000,300.1,296.9,18-Sep
1,18,10,21.22608696,-91.26086957,1/1/1995,3.5,25,13.5,252,1000,296.5,296,18-Oct
1,18,11,21.22608696,-88.75652174,1/1/1995,3.5,25,13.5,252,1000,296.5,296,18-Nov
1,18,12,21.22608696,-86.25217391,1/1/1995,3,26.5,13.5,250,1000,296.5,296.9,18-Dec
1,18,13,21.22608696,-83.74782609,1/1/1995,3,28.5,9.5,252,1000,298.3,298.7,13-18
1,18,14,21.22608696,-81.24347826,1/1/1995,3.5,24.5,6,252,1000,298.3,298.7,14-18
1,18,15,21.22608696,-78.73913043,1/1/1995,3,19,7,254,1000,296.9,298.3,15-18
1,18,16,21.22608696,-76.23478261,1/1/1995,2.5,19,5,254,1000,296.5,297.8,16-18
1,18,17,21.22608696,-73.73043478,1/1/1995,1.5,25.5,6,256,1000,298.7,298.3,17-18
1,18,18,21.22608696,-71.22608696,1/1/1995,1.5,30.5,5,256,1000,298.7,298.3,18-18
1,18,19,21.22608696,-68.72173913,1/1/1995,1,30,6,258,1000,298.7,297.4,19-18
1,18,20,21.22608696,-66.2173913,1/1/1995,1.5,32.5,5.5,258,1000,298.7,297.4,20-18
1,18,21,21.22608696,-63.71304348,1/1/1995,2.5,32,4,258,1000,298.7,296.9,21-18
1,18,22,21.22608696,-61.20869565,1/1/1995,3.5,33,5,258,1000,298.7,296.9,22-18
1,18,23,21.22608696,-58.70434783,1/1/1995,4,33,8,258,1000,298.3,296.9,23-18
1,18,24,21.22608696,-56.2,1/1/1995,7,31,10,260,1000,297.8,296.5,24-18
1,19,1,23.72173913,-113.8,1/1/1995,8,30,9.5,264,1000,294.1,293.6,19-Jan
1,19,2,23.72173913,-111.2956522,1/1/1995,11,24.5,12.5,262,1000,295,295,19-Feb
1,19,3,23.72173913,-108.7913043,1/1/1995,13,25,16.5,262,1000,296.5,295.5,19-Mar
1,19,4,23.72173913,-106.2869565,1/1/1995,19.5,11,20,252,805,286.8,282.7,19-Apr
1,19,5,23.72173913,-103.7826087,1/1/1995,19.5,11,20,252,805,286.8,282.7,19-May
1,19,6,23.72173913,-101.2782609,1/1/1995,26,7.5,17.5,250,790,285.2,281.6,19-Jun
1,19,7,23.72173913,-98.77391304,1/1/1995,27.5,12.5,20.5,252,855,289.8,285.2,19-Jul
1,19,8,23.72173913,-96.26956522,1/1/1995,25.5,21.5,19,258,1000,296.5,294.1,19-Aug
1,19,9,23.72173913,-93.76521739,1/1/1995,20,26,19,258,1000,297.8,294.6,19-Sep
1,19,10,23.72173913,-91.26086957,1/1/1995,14,31,17.5,254,1000,297.8,295.5,19-Oct
1,19,11,23.72173913,-88.75652174,1/1/1995,9.5,35,16.5,256,1000,298.7,296,19-Nov
1,19,12,23.72173913,-86.25217391,1/1/1995,8.5,38,14.5,258,1000,299.6,296.5,19-Dec
1,19,13,23.72173913,-83.74782609,1/1/1995,10,29,13,260,1000,296.9,296,13-19
1,19,14,23.72173913,-81.24347826,1/1/1995,8,26.5,13,258,1000,296.5,296.5,14-19
1,19,15,23.72173913,-78.73913043,1/1/1995,4.5,27,10.5,260,1000,296,296,15-19
1,19,16,23.72173913,-76.23478261,1/1/1995,5,33.5,9,260,1000,297.4,296.9,16-19
1,19,17,23.72173913,-73.73043478,1/1/1995,5,33.5,9,260,1000,297.4,296.9,17-19
1,19,18,23.72173913,-71.22608696,1/1/1995,4.5,35,9,258,1000,297.4,296.5,18-19
1,19,19,23.72173913,-68.72173913,1/1/1995,3.5,37.5,8,262,1000,297.8,296,19-19
1,19,20,23.72173913,-66.2173913,1/1/1995,2.5,36,7,262,1000,297.4,296,20-19
1,19,21,23.72173913,-63.71304348,1/1/1995,2.5,35.5,7,264,1000,297.4,296.5,21-19
1,19,22,23.72173913,-61.20869565,1/1/1995,4,37,6.5,262,1000,297.4,296,22-19
1,19,23,23.72173913,-58.70434783,1/1/1995,8,37,9.5,266,1000,297.4,295.5,23-19
1,19,24,23.72173913,-56.2,1/1/1995,12.5,32,11,270,1000,297.4,295,24-19
1,20,1,26.2173913,-113.8,1/1/1995,7.5,26,10.5,274,1000,292.2,292.7,20-Jan
1,20,2,26.2173913,-111.2956522,1/1/1995,8,22,10.5,272,1000,293.2,293.6,20-Feb
1,20,3,26.2173913,-108.7913043,1/1/1995,10.5,15,18.5,266,880,287.8,284.2,20-Mar
1,20,4,26.2173913,-106.2869565,1/1/1995,10.5,15,18.5,266,880,287.8,284.2,20-Apr
1,20,5,26.2173913,-103.7826087,1/1/1995,15,9,16.5,264,825,285.8,279.5,20-May
1,20,6,26.2173913,-101.2782609,1/1/1995,16.5,17.5,21,262,875,288.8,281.1,20-Jun
1,20,7,26.2173913,-98.77391304,1/1/1995,19.5,26.5,21,264,995,291.7,289.3,20-Jul
1,20,8,26.2173913,-96.26956522,1/1/1995,20,26.5,20,266,1000,294.6,292.2,20-Aug
1,20,9,26.2173913,-93.76521739,1/1/1995,20.5,29.5,19,266,1000,296.5,292.7,20-Sep
1,20,10,26.2173913,-91.26086957,1/1/1995,19.5,31.5,19,264,1000,296,293.2,20-Oct
1,20,11,26.2173913,-88.75652174,1/1/1995,17,38.5,17.5,262,1000,298.3,293.6,20-Nov
1,20,12,26.2173913,-86.25217391,1/1/1995,16,38.5,15,264,1000,297.4,294.1,20-Dec
1,20,13,26.2173913,-83.74782609,1/1/1995,16,38.5,15,264,1000,297.4,294.1,13-20
1,20,14,26.2173913,-81.24347826,1/1/1995,16,21.5,14.5,262,1000,292.2,292.7,14-20
1,20,15,26.2173913,-78.73913043,1/1/1995,12.5,26.5,15.5,266,1000,295,295,15-20
1,20,16,26.2173913,-76.23478261,1/1/1995,9.5,37.5,15,268,1000,296,295,16-20
1,20,17,26.2173913,-73.73043478,1/1/1995,8.5,36,15,266,1000,295.5,294.6,17-20
1,20,18,26.2173913,-71.22608696,1/1/1995,7.5,36.5,13.5,268,1000,296,294.6,18-20
1,20,19,26.2173913,-68.72173913,1/1/1995,5.5,38.5,14,268,1000,296,294.6,19-20
1,20,20,26.2173913,-66.2173913,1/1/1995,4.5,37,10,270,1000,296,294.6,20-20
1,20,21,26.2173913,-63.71304348,1/1/1995,4.5,37,10,270,1000,296,294.6,21-20
1,20,22,26.2173913,-61.20869565,1/1/1995,6.5,38,11,270,1000,295.5,294.6,22-20
1,20,23,26.2173913,-58.70434783,1/1/1995,6.5,38,11,270,1000,295.5,294.6,23-20
1,20,24,26.2173913,-56.2,1/1/1995,10,35,14,272,1000,296,294.1,24-20
1,21,1,28.71304348,-113.8,1/1/1995,13,20.5,14.5,276,990,289.3,290.7,21-Jan
1,21,2,28.71304348,-111.2956522,1/1/1995,11,13.5,17,280,950,286.8,286.8,21-Feb
1,21,3,28.71304348,-108.7913043,1/1/1995,11,13.5,17,280,950,286.8,286.8,21-Mar
1,21,4,28.71304348,-106.2869565,1/1/1995,11,14.5,20,278,795,283.7,276.7,21-Apr
1,21,5,28.71304348,-103.7826087,1/1/1995,14,12.5,17,280,850,284.2,277.3,21-May
1,21,6,28.71304348,-101.2782609,1/1/1995,13.5,21.5,21,274,930,286.8,283.2,21-Jun
1,21,7,28.71304348,-98.77391304,1/1/1995,11.5,30.5,21.5,274,995,287.8,287.3,21-Jul
1,21,8,28.71304348,-96.26956522,1/1/1995,12,29.5,19,272,990,289.3,288.3,21-Aug
1,21,9,28.71304348,-93.76521739,1/1/1995,15,30.5,19.5,270,1000,290.7,288.3,21-Sep
1,21,10,28.71304348,-91.26086957,1/1/1995,18,25.5,20.5,270,1000,290.7,289.3,21-Oct
1,21,11,28.71304348,-88.75652174,1/1/1995,18,25.5,20.5,270,1000,290.7,289.3,21-Nov
1,21,12,28.71304348,-86.25217391,1/1/1995,18.5,28.5,18.5,270,1000,292.7,289.8,21-Dec
1,21,13,28.71304348,-83.74782609,1/1/1995,20.5,24,18,268,1000,290.7,289.3,13-21
1,21,14,28.71304348,-81.24347826,1/1/1995,20.5,18.5,17,266,1000,288.3,288.8,14-21
1,21,15,28.71304348,-78.73913043,1/1/1995,18.5,40,16,272,1000,296,291.2,15-21
1,21,16,28.71304348,-76.23478261,1/1/1995,18,38.5,18,272,1000,294.1,292.2,16-21
1,21,17,28.71304348,-73.73043478,1/1/1995,17,34,18,276,1000,294.1,292.2,17-21
1,21,18,28.71304348,-71.22608696,1/1/1995,15,35,17.5,274,1000,294.1,292.2,18-21
1,21,19,28.71304348,-68.72173913,1/1/1995,15,35,17.5,274,1000,294.1,292.2,19-21
1,21,20,28.71304348,-66.2173913,1/1/1995,14,39.5,17.5,272,1000,295,292.7,20-21
1,21,21,28.71304348,-63.71304348,1/1/1995,13,36,17.5,274,1000,294.1,293.2,21-21
1,21,22,28.71304348,-61.20869565,1/1/1995,13,37.5,18,276,1000,294.1,293.2,22-21
1,21,23,28.71304348,-58.70434783,1/1/1995,13.5,38.5,17.5,280,1000,293.6,292.2,23-21
1,21,24,28.71304348,-56.2,1/1/1995,12.5,37.5,17.5,280,1000,293.6,292.2,24-21
1,22,1,31.20869565,-113.8,1/1/1995,16,16.5,26,298,960,284.7,285.2,22-Jan
1,22,2,31.20869565,-111.2956522,1/1/1995,16,16.5,26,298,960,284.7,285.2,22-Feb
1,22,3,31.20869565,-108.7913043,1/1/1995,14,13.5,27,288,860,281.6,276.1,22-Mar
1,22,4,31.20869565,-106.2869565,1/1/1995,12.5,15.5,27,294,855,281.6,275,22-Apr
1,22,5,31.20869565,-103.7826087,1/1/1995,13.5,12.5,26,292,885,280.5,278.9,22-May
1,22,6,31.20869565,-101.2782609,1/1/1995,14.5,17.5,27.5,286,925,282.2,281.6,22-Jun
1,22,7,31.20869565,-98.77391304,1/1/1995,13.5,32,24.5,284,975,284.7,283.7,22-Jul
1,22,8,31.20869565,-96.26956522,1/1/1995,13.5,37.5,23.5,290,995,284.7,283.7,22-Aug
1,22,9,31.20869565,-93.76521739,1/1/1995,13.5,37.5,23.5,290,995,284.7,283.7,22-Sep
1,22,10,31.20869565,-91.26086957,1/1/1995,13,35,24.5,284,1000,284.2,284.7,22-Oct
1,22,11,31.20869565,-88.75652174,1/1/1995,13,32.5,28.5,286,1000,283.7,284.2,22-Nov
1,22,12,31.20869565,-86.25217391,1/1/1995,16.5,27.5,25,282,1000,283.2,285.2,22-Dec
1,22,13,31.20869565,-83.74782609,1/1/1995,18.5,21.5,24,282,1000,282.2,286.3,13-22
1,22,14,31.20869565,-81.24347826,1/1/1995,20,31,18,286,1000,291.2,289.3,14-22
1,22,15,31.20869565,-78.73913043,1/1/1995,21,41,22.5,284,1000,294.1,289.8,15-22
1,22,16,31.20869565,-76.23478261,1/1/1995,21,41,22.5,284,1000,294.1,289.8,16-22
1,22,17,31.20869565,-73.73043478,1/1/1995,21,36,23.5,288,1000,292.2,292.7,17-22
1,22,18,31.20869565,-71.22608696,1/1/1995,20.5,34,20.5,282,1000,292.2,290.7,18-22
1,22,19,31.20869565,-68.72173913,1/1/1995,20.5,33.5,18.5,286,1000,292.2,290.7,19-22
1,22,20,31.20869565,-66.2173913,1/1/1995,19.5,33.5,18,288,1000,292.2,291.2,20-22
1,22,21,31.20869565,-63.71304348,1/1/1995,19,37.5,18,288,1000,292.2,291.7,21-22
1,22,22,31.20869565,-61.20869565,1/1/1995,19,39,16.5,288,1000,292.2,290.7,22-22
1,22,23,31.20869565,-58.70434783,1/1/1995,19,39,16.5,288,1000,292.2,290.7,23-22
1,22,24,31.20869565,-56.2,1/1/1995,20.5,36.5,17,286,1000,291.7,290.7,24-22
1,23,1,33.70434783,-113.8,1/1/1995,20,11.5,32.5,304,940,279.5,282.2,23-Jan
1,23,2,33.70434783,-111.2956522,1/1/1995,20,11.5,32.5,304,940,279.5,282.2,23-Feb
1,23,3,33.70434783,-108.7913043,1/1/1995,18.5,9.5,30.5,296,820,275,272.7,23-Mar
